id,nearc2,nearc4,nearc4a,nearc4b,educ,age,south,famed,black,smsa,wage76,wage78,wage80,kww,iq,lwage76,lwage78,lwage80
1361,0,1,1,0,12,27,0,5,0,1,534,723,NA,34,103,6.280395839,6.583409222,NA
1362,0,1,1,0,16,31,0,5,0,1,524,950,1000,46,102,6.261491684,6.856461985,6.907755279
1363,0,1,1,0,16,28,0,7,0,1,667,800,NA,38,98,6.502790046,6.684611728,NA
1364,0,1,1,0,14,26,0,5,0,1,370,833,NA,35,NA,5.913503006,6.725033642,NA
1365,0,1,1,0,15,26,0,3,0,1,658,265,NA,47,NA,6.489204931,5.579729826,NA
1370,0,1,1,0,14,31,0,7,1,1,NA,NA,NA,33,89,NA,NA,NA
1371,0,1,1,0,12,34,0,9,1,1,700,885,1075,39,NA,6.551080335,6.785587645,6.980075941
1374,0,1,1,0,18,27,0,6,0,1,311,NA,490,33,82,5.739792912,NA,6.194405391
1375,0,1,1,0,9,33,0,9,0,1,841,1038,1138,44,NA,6.73459166,6.945051064,7.037027615
1377,0,1,1,0,14,31,0,6,0,1,660,730,1000,47,112,6.492239835,6.593044534,6.907755279
1379,0,1,1,0,16,31,0,8,0,1,692,729,NA,41,108,6.539585956,6.591673732,NA
1380,0,1,1,0,16,28,0,8,0,1,NA,NA,NA,42,108,NA,NA,NA
1382,0,1,1,0,15,28,0,9,0,1,577,840,NA,37,90,6.357842267,6.733401892,NA
1389,0,1,1,0,17,26,0,6,0,1,705,513,1442,32,NA,6.558197803,6.240275845,7.273786318
1391,0,1,1,0,16,27,0,8,0,1,292,702,865,38,111,5.676753802,6.553933404,6.762729507
1392,0,1,1,0,13,26,0,8,0,1,750,1125,1375,24,96,6.620073207,7.025538315,7.22620901
1395,0,1,1,0,16,34,0,3,0,1,1442,1538,1202,48,NA,7.273786318,7.33823815,7.091742115
1396,0,1,1,0,16,33,0,1,0,1,1202,1274,1587,48,127,7.091742115,7.149916836,7.369600721
1397,0,1,1,0,15,33,0,9,0,1,1603,737,1603,47,97,7.379632153,6.602587892,7.379632153
1398,0,1,1,0,14,33,0,2,0,1,NA,NA,NA,43,99,NA,NA,NA
1399,0,1,1,0,14,32,0,4,0,1,769,1748,3077,50,120,6.64509097,7.466227556,8.031710375
1407,0,1,1,0,16,31,0,1,0,1,513,726,897,41,101,6.240275845,6.587550015,6.799055862
1408,0,1,1,0,12,31,0,9,0,1,805,739,NA,38,100,6.690842277,6.605297921,NA
1409,0,1,1,0,17,34,0,8,0,1,962,1202,NA,44,99,6.869014451,7.091742115,NA
1410,0,1,1,0,12,26,0,1,0,1,NA,NA,NA,NA,112,NA,NA,NA
1411,0,1,1,0,12,25,0,1,0,1,675,1155,NA,NA,104,6.514712691,7.051855623,NA
1413,0,1,1,0,13,24,0,8,0,1,398,625,1000,NA,116,5.986452005,6.43775165,6.907755279
1416,0,1,1,0,14,33,0,3,0,1,855,NA,906,40,120,6.751101469,NA,6.809039306
1419,0,1,1,0,14,25,0,8,1,1,NA,NA,NA,46,99,NA,NA,NA
1421,0,1,1,0,11,25,0,9,1,1,693,820,NA,27,95,6.541029999,6.70930434,NA
1422,0,1,1,0,11,24,0,8,1,1,641,NA,NA,27,NA,6.463029457,NA,NA
1423,0,1,1,0,13,27,0,8,1,1,345,655,952,34,99,5.843544417,6.484635236,6.858565035
1424,0,1,1,0,12,27,0,9,1,1,561,NA,625,24,68,6.329720906,NA,6.43775165
1425,0,1,1,0,12,24,0,7,1,1,684,798,785,21,NA,6.527957918,6.682108597,6.665683718
1426,0,1,1,0,13,25,0,8,1,1,NA,750,571,33,78,NA,6.620073207,6.34738921
1428,0,1,1,0,16,29,0,1,0,1,469,976,1346,49,122,6.150602768,6.883462586,7.20489251
1430,0,1,1,0,16,26,0,3,0,1,300,1000,550,37,106,5.703782475,6.907755279,6.309918278
1431,0,1,1,0,18,25,0,5,0,1,673,721,1010,37,101,6.51174533,6.580639137,6.91770561
1432,0,1,1,0,16,24,0,5,0,1,385,NA,500,29,NA,5.953243334,NA,6.214608098
1436,0,1,1,0,16,33,0,8,0,1,808,1091,1762,45,104,6.694562059,6.994849986,7.474204806
1437,0,1,1,0,12,32,0,3,0,1,NA,NA,NA,NA,115,NA,NA,NA
1438,0,1,1,0,17,24,0,3,0,1,548,NA,NA,40,NA,6.306275287,NA,NA
1439,0,1,1,0,16,26,0,3,0,1,500,682,1000,38,NA,6.214608098,6.525029658,6.907755279
1440,0,1,1,0,13,29,0,6,0,1,727,913,1140,38,99,6.588926478,6.816735881,7.038783541
1441,0,1,1,0,16,28,0,6,0,1,524,743,1202,29,NA,6.261491684,6.610696045,7.091742115
1444,0,1,1,0,11,24,0,9,1,1,NA,NA,NA,34,NA,NA,NA,NA
1445,0,1,1,0,15,24,0,8,1,1,450,725,1000,36,NA,6.109247583,6.586171655,6.907755279
1448,0,1,1,0,12,28,0,8,1,1,755,NA,NA,34,NA,6.626717749,NA,NA
1449,0,1,1,0,12,24,0,9,1,1,640,734,780,37,NA,6.461468176,6.598509029,6.65929392
1454,0,1,1,0,12,24,0,6,1,1,313,NA,NA,30,NA,5.746203191,NA,NA
1458,0,1,1,0,12,29,0,3,0,1,1425,2143,NA,37,101,7.261927093,7.669961995,NA
1459,0,1,1,0,12,28,0,8,0,1,761,NA,444,23,110,6.634633358,NA,6.095824562
1460,0,1,1,0,12,26,0,8,0,1,600,NA,289,35,94,6.396929655,NA,5.666426688
1461,0,1,1,0,16,32,0,2,0,1,1111,1202,NA,42,111,7.01301579,7.091742115,NA
1462,0,1,1,0,16,33,0,1,0,1,763,1068,1443,50,120,6.637258031,6.97354302,7.274479559
1463,0,1,1,0,12,32,0,8,0,1,650,760,962,45,108,6.476972363,6.633318433,6.869014451
1464,0,1,1,0,14,27,0,1,0,1,1155,NA,NA,39,111,7.051855623,NA,NA
1465,0,1,1,0,12,24,0,6,0,1,600,855,1121,25,NA,6.396929655,6.751101469,7.021976423
1467,0,1,1,0,12,29,0,7,0,1,555,769,1075,31,103,6.318968114,6.64509097,6.980075941
1468,0,1,1,0,11,28,0,7,0,1,543,730,750,25,NA,6.29710932,6.593044534,6.620073207
1469,0,1,1,0,11,25,0,7,0,1,550,754,953,31,NA,6.309918278,6.625392368,6.859614904
1470,0,1,1,0,11,31,0,9,0,1,800,1000,909,39,97,6.684611728,6.907755279,6.812345094
1472,0,1,1,0,11,26,0,7,0,1,1000,500,NA,26,97,6.907755279,6.214608098,NA
1473,0,1,1,0,10,27,0,8,0,1,NA,NA,NA,34,107,NA,NA,NA
1474,0,1,1,0,12,31,0,5,0,1,864,930,1250,36,106,6.761572769,6.835184586,7.13089883
1475,0,1,1,0,13,32,0,9,0,1,613,NA,NA,43,109,6.418364936,NA,NA
1476,0,1,1,0,16,24,0,3,0,1,519,797,NA,27,NA,6.251903883,6.680854679,NA
1480,0,1,1,0,13,30,0,9,1,1,707,NA,NA,45,96,6.561030666,NA,NA
1485,0,1,1,0,13,26,0,7,1,1,818,1745,848,26,79,6.706862337,7.464509835,6.742880636
1486,0,1,1,0,10,25,0,6,1,1,300,NA,NA,31,62,5.703782475,NA,NA
1488,1,1,0,1,18,33,0,1,0,1,NA,NA,NA,47,114,NA,NA,NA
1490,1,1,0,1,16,30,0,7,0,1,702,962,NA,47,110,6.553933404,6.869014451,NA
1491,1,1,0,1,16,34,0,4,0,1,1322,NA,1748,47,117,7.18690102,NA,7.466227556
1492,1,1,0,1,12,27,0,4,1,1,380,436,573,25,72,5.940171253,6.077642243,6.350885717
1495,1,1,0,1,11,26,0,9,1,1,400,NA,NA,30,83,5.991464547,NA,NA
1496,1,1,0,1,11,25,0,9,1,1,498,500,620,22,99,6.210600077,6.214608098,6.429719478
1497,1,1,0,1,10,33,0,9,1,1,663,510,1016,18,72,6.49677499,6.234410726,6.923628628
1498,1,1,0,1,10,33,0,8,1,1,600,750,800,29,88,6.396929655,6.620073207,6.684611728
1499,1,1,0,1,18,32,0,2,0,0,1034,1202,1386,48,123,6.941190055,7.091742115,7.23417718
1500,1,1,0,1,15,26,0,2,0,1,NA,NA,NA,30,110,NA,NA,NA
1501,1,1,0,1,14,27,0,3,0,1,NA,NA,NA,39,102,NA,NA,NA
1502,1,1,0,1,14,25,0,3,0,1,1079,488,775,23,91,6.983789965,6.190315406,6.652863029
1503,1,1,0,1,18,24,0,3,0,1,400,632,673,31,98,5.991464547,6.448889394,6.51174533
1504,1,1,0,1,16,33,0,2,0,1,641,962,1050,37,119,6.463029457,6.869014451,6.956545443
1506,1,1,0,1,12,32,0,9,0,1,620,824,1079,33,87,6.429719478,6.71417053,6.983789965
1508,1,1,1,0,17,30,0,5,0,1,481,559,654,49,121,6.17586727,6.326149473,6.483107351
1510,1,1,1,0,16,33,0,8,0,1,1058,982,1250,41,NA,6.964135612,6.889591308,7.13089883
1511,1,1,1,0,12,26,0,6,0,1,545,596,781,33,112,6.300785795,6.390240667,6.66057515
1512,1,1,1,0,14,26,0,3,0,1,786,798,962,38,113,6.666956792,6.682108597,6.869014451
1513,1,1,1,0,18,25,0,3,0,1,485,673,NA,38,125,6.184148891,6.51174533,NA
1514,1,1,1,0,14,34,0,7,0,1,722,899,974,45,121,6.582025139,6.801283034,6.881411304
1515,1,1,1,0,15,28,0,3,0,1,695,NA,1024,47,128,6.543911846,NA,6.931471806
1516,1,1,1,0,15,34,0,3,0,1,549,NA,NA,41,NA,6.308098442,NA,NA
1517,1,1,1,0,15,32,0,2,0,1,793,641,1038,36,103,6.675823222,6.463029457,6.945051064
1518,1,1,1,0,16,33,0,1,0,1,1923,1731,1923,48,99,7.561641746,7.456454555,7.561641746
1519,1,1,1,0,16,33,0,8,0,0,NA,NA,NA,45,112,NA,NA,NA
1520,1,1,1,0,15,33,0,3,0,1,793,962,1202,40,101,6.675823222,6.869014451,7.091742115
1521,0,1,1,0,15,28,0,9,0,1,900,668,667,34,117,6.802394763,6.504288174,6.502790046
1523,0,1,1,0,14,32,0,8,0,1,654,769,905,41,109,6.483107351,6.64509097,6.807934944
1526,0,1,1,0,12,27,0,3,0,1,513,740,890,46,73,6.240275845,6.606650186,6.791221463
1527,0,1,1,0,16,25,0,3,0,1,NA,NA,NA,34,NA,NA,NA,NA
1528,0,1,1,0,14,29,0,4,0,1,384,404,473,38,88,5.950642553,6.001414878,6.159095388
1529,0,1,1,0,16,27,0,1,0,0,500,NA,817,27,116,6.214608098,NA,6.705639095
1530,0,1,1,0,15,25,0,5,0,1,601,837,962,40,137,6.398594935,6.72982407,6.869014451
1531,0,1,1,0,12,27,0,3,0,1,438,825,425,40,105,6.08221891,6.715383386,6.052089169
1532,0,1,1,0,12,25,0,3,0,1,500,NA,813,42,98,6.214608098,NA,6.70073111
1534,0,1,1,0,12,25,0,8,1,1,NA,NA,NA,28,NA,NA,NA,NA
1535,0,1,1,0,18,33,0,4,0,1,1264,1390,1683,47,122,7.142036575,7.237059026,7.428333194
1536,0,1,1,0,14,26,0,2,0,1,747,700,577,43,104,6.616065185,6.551080335,6.357842267
1537,0,1,1,0,14,27,0,3,0,1,513,534,756,29,78,6.240275845,6.280395839,6.628041376
1539,0,1,1,0,12,33,0,9,0,1,700,793,1011,43,104,6.551080335,6.675823222,6.918695219
1541,0,1,1,0,16,29,0,2,0,1,672,962,1202,38,93,6.510258341,6.869014451,7.091742115
1542,0,1,1,0,17,30,0,9,0,1,983,1250,1496,39,87,6.89060912,7.13089883,7.310550159
1543,0,1,0,1,13,29,0,3,0,0,220,470,683,35,101,5.393627546,6.152732695,6.52649486
1544,0,1,0,1,18,33,0,3,0,1,1202,1269,2163,39,134,7.091742115,7.145984468,7.679251426
1545,0,1,0,1,12,30,0,3,0,0,667,1155,1155,39,85,6.502790046,7.051855623,7.051855623
1548,0,1,0,1,14,28,0,9,1,1,838,925,721,41,NA,6.7310181,6.829793738,6.580639137
1551,0,1,0,1,15,25,0,3,0,1,444,1154,1615,36,104,6.095824562,7.050989447,7.387090236
1554,0,1,0,1,12,25,0,6,0,1,543,838,1025,25,104,6.29710932,6.7310181,6.932447892
1555,0,1,0,1,14,30,0,3,0,1,505,385,551,41,NA,6.224558429,5.953243334,6.311734809
1556,0,1,0,1,12,31,0,9,0,0,797,1131,1350,37,107,6.680854679,7.030857476,7.207859871
1557,0,1,0,1,9,24,0,8,0,1,357,500,1099,18,NA,5.877735782,6.214608098,7.002155954
1558,0,1,0,1,12,27,0,5,0,1,500,709,700,30,93,6.214608098,6.563855527,6.551080335
1559,0,1,0,1,12,34,0,9,0,1,962,866,1400,47,NA,6.869014451,6.763884909,7.244227516
1560,0,1,1,0,11,28,0,8,0,1,350,380,400,31,94,5.857933154,5.940171253,5.991464547
1561,0,1,1,0,15,24,0,8,0,1,313,1155,2163,35,NA,5.746203191,7.051855623,7.679251426
1562,0,1,1,0,16,24,0,1,0,1,117,319,NA,34,NA,4.762173935,5.765191103,NA
1563,0,1,1,0,12,33,0,8,0,1,726,861,1001,48,109,6.587550015,6.758094504,6.908754779
1564,0,1,1,0,13,33,0,9,1,1,536,645,796,31,119,6.284134161,6.469250317,6.679599186
1565,0,1,1,0,13,26,0,3,1,1,532,NA,800,29,98,6.276643489,NA,6.684611728
1566,0,1,1,0,17,28,0,9,1,1,428,990,1247,32,103,6.059123196,6.897704943,7.128495946
1568,0,1,1,0,12,30,0,9,0,0,NA,NA,600,33,NA,NA,NA,6.396929655
1569,0,1,1,0,16,34,0,1,0,1,1094,1490,1732,50,NA,6.997595983,7.306531399,7.457032089
1570,0,1,1,0,12,33,0,9,0,1,1925,488,635,45,NA,7.562681247,6.190315406,6.453624999
1571,0,1,1,0,18,32,0,6,0,1,850,NA,899,36,112,6.745236349,NA,6.801283034
1574,0,1,1,0,12,24,0,7,0,1,365,NA,NA,34,NA,5.899897354,NA,NA
1575,0,1,1,0,16,26,0,5,0,1,474,NA,1320,29,104,6.161207322,NA,7.185387016
1576,0,1,1,0,13,26,0,7,0,1,656,1093,1231,33,96,6.486160789,6.996681488,7.115582126
1577,0,1,1,0,12,25,0,7,0,1,440,467,625,22,NA,6.086774727,6.146329258,6.43775165
1578,0,1,1,0,14,25,0,7,0,1,462,560,654,38,102,6.135564891,6.327936784,6.483107351
1579,0,0,0,0,16,28,0,9,0,1,673,1019,1346,41,103,6.51174533,6.926577033,7.20489251
1580,0,0,0,0,12,24,0,3,0,1,1150,1001,1122,16,NA,7.047517221,6.908754779,7.022868086
1581,0,0,0,0,16,24,0,4,0,1,NA,830,NA,33,NA,NA,6.721425701,NA
1582,0,0,0,0,12,31,0,9,0,1,800,800,1010,37,95,6.684611728,6.684611728,6.91770561
1584,0,0,0,0,12,25,0,4,0,1,460,886,NA,23,NA,6.131226489,6.786716951,NA
1585,1,0,0,0,11,29,0,6,0,1,NA,775,1089,36,76,NA,6.652863029,6.993015123
1586,1,0,0,0,12,26,0,9,0,1,334,420,754,31,93,5.811140993,6.040254711,6.625392368
1587,1,0,0,0,13,26,0,8,0,1,702,770,1026,35,122,6.553933404,6.646390515,6.933423026
1588,1,0,0,0,12,25,0,8,0,1,524,866,1026,37,107,6.261491684,6.763884909,6.933423026
1589,0,1,1,0,18,33,0,7,0,1,NA,NA,NA,43,NA,NA,NA,NA
1591,0,1,1,0,7,33,0,9,0,0,667,400,911,37,NA,6.502790046,5.991464547,6.814542897
1592,0,1,1,0,12,33,0,3,0,0,NA,NA,714,32,90,NA,NA,6.570882962
1593,0,1,1,0,12,28,0,6,0,1,NA,NA,NA,37,111,NA,NA,NA
1594,0,1,0,1,18,26,0,3,0,1,641,NA,NA,48,NA,6.463029457,NA,NA
1595,0,1,0,1,12,24,0,3,0,1,800,515,900,40,NA,6.684611728,6.244166901,6.802394763
1596,0,1,0,1,13,26,0,2,0,1,NA,NA,NA,36,89,NA,NA,NA
1597,1,1,0,1,12,32,0,4,0,1,577,357,NA,30,97,6.357842267,5.877735782,NA
1598,1,1,0,1,18,34,0,7,0,0,NA,494,629,56,110,NA,6.202535517,6.444131257
1599,1,1,0,1,18,32,0,3,0,0,423,527,923,41,115,6.047372179,6.267200549,6.827629235
1600,1,1,0,1,18,29,0,9,0,1,874,1500,1923,42,120,6.773080376,7.313220387,7.561641746
1601,1,1,0,1,15,28,0,4,0,1,640,733,1000,29,103,6.461468176,6.597145702,6.907755279
1604,0,0,0,0,16,29,0,2,0,1,1101,1764,2067,41,106,7.003974137,7.475339237,7.63385356
1605,0,0,0,0,16,26,0,2,0,1,649,525,912,32,96,6.475432717,6.263398263,6.81563999
1606,0,0,0,0,12,26,0,8,0,1,450,444,600,39,114,6.109247583,6.095824562,6.396929655
1607,0,0,0,0,12,33,0,9,0,1,924,1442,NA,37,NA,6.828712072,7.273786318,NA
1608,0,0,0,0,11,27,0,9,0,1,698,727,951,33,86,6.548219103,6.588926478,6.857514063
1609,0,0,0,0,15,34,0,9,1,1,505,NA,NA,27,78,6.224558429,NA,NA
1610,0,0,0,0,16,28,0,2,0,1,556,641,711,38,110,6.320768294,6.463029457,6.56667243
1611,0,0,0,0,17,25,0,2,0,0,375,NA,606,37,132,5.926926026,NA,6.406879986
1612,0,0,0,0,15,28,0,3,0,1,673,705,986,34,126,6.51174533,6.558197803,6.893656355
1613,0,0,0,0,13,30,0,8,0,1,308,705,1001,36,102,5.730099783,6.558197803,6.908754779
1614,0,0,0,0,12,34,0,3,0,1,585,693,1151,41,87,6.371611847,6.541029999,7.048386409
1615,0,0,0,0,12,24,0,2,0,1,781,1000,1000,31,89,6.66057515,6.907755279,6.907755279
1620,0,1,1,0,12,27,0,9,0,1,656,713,841,40,106,6.486160789,6.56948142,6.73459166
1621,0,1,1,0,12,28,0,8,0,1,423,400,400,43,100,6.047372179,5.991464547,5.991464547
1623,0,1,1,0,12,29,0,9,0,1,NA,NA,NA,31,96,NA,NA,NA
1624,0,1,1,0,16,28,0,3,0,1,1282,NA,NA,26,98,7.156176637,NA,NA
1627,0,1,1,0,12,25,0,6,0,1,962,NA,1250,30,97,6.869014451,NA,7.13089883
1628,0,1,1,0,12,30,0,6,0,1,800,1010,1175,38,111,6.684611728,6.91770561,7.069023427
1629,0,1,1,0,14,28,0,3,0,1,NA,NA,NA,36,126,NA,NA,NA
1630,0,1,1,0,12,33,0,3,0,1,750,NA,1202,40,100,6.620073207,NA,7.091742115
1631,0,1,1,0,18,29,0,3,0,1,647,NA,NA,39,110,6.472346295,NA,NA
1632,0,1,1,0,12,29,0,6,0,1,938,1202,1442,38,114,6.843749949,7.091742115,7.273786318
1633,0,1,1,0,17,28,0,2,0,1,537,NA,NA,43,135,6.285998095,NA,NA
1636,0,1,0,1,8,29,0,9,0,1,NA,NA,NA,23,NA,NA,NA,NA
1637,0,1,0,1,15,24,0,1,0,1,290,395,403,39,121,5.669880923,5.978885765,5.998936562
1638,0,1,0,1,12,29,1,8,0,0,192,440,NA,33,95,5.257495372,6.086774727,NA
1639,0,1,0,1,18,30,0,9,0,1,818,855,1374,35,116,6.706862337,6.751101469,7.225481473
1640,0,1,0,1,18,30,0,4,0,1,813,769,538,45,98,6.70073111,6.64509097,6.28785856
1641,0,1,0,1,12,29,0,6,0,1,727,838,NA,28,90,6.588926478,6.7310181,NA
1643,0,1,0,1,12,24,0,6,0,1,1125,875,1000,33,116,7.025538315,6.774223886,6.907755279
1644,0,1,0,1,11,30,0,9,1,1,NA,NA,NA,NA,NA,NA,NA,NA
1645,0,1,0,1,17,28,0,5,1,1,615,NA,800,32,110,6.421622268,NA,6.684611728
1646,0,1,0,1,12,26,0,5,1,1,403,NA,360,23,97,5.998936562,NA,5.886104031
1647,0,1,0,1,11,26,0,8,0,1,705,879,781,24,89,6.558197803,6.778784898,6.66057515
1648,0,1,0,1,15,27,0,6,0,1,337,554,NA,33,105,5.82008293,6.317164687,NA
1649,0,1,0,1,17,28,0,6,0,1,833,989,NA,44,117,6.725033642,6.896694332,NA
1650,0,1,0,1,17,26,0,6,0,1,192,NA,NA,37,75,5.257495372,NA,NA
1651,0,1,0,1,12,28,0,8,0,1,NA,612,650,41,97,NA,6.416732283,6.476972363
1653,0,1,0,1,12,26,0,3,0,1,730,673,1063,23,87,6.593044534,6.51174533,6.968850378
1654,0,1,0,1,10,26,0,7,0,1,542,700,750,23,74,6.295266001,6.551080335,6.620073207
1655,0,1,0,1,12,28,0,7,0,0,823,925,NA,45,91,6.712956201,6.829793738,NA
1656,0,1,0,1,12,26,0,7,0,1,438,577,611,38,90,6.08221891,6.357842267,6.415096959
1657,0,1,0,1,14,24,0,7,0,1,735,865,1000,27,NA,6.599870499,6.762729507,6.907755279
1658,0,1,0,1,16,24,0,2,0,1,427,529,649,31,112,6.056784013,6.270988432,6.475432717
1659,0,1,0,1,12,29,0,2,0,0,NA,NA,NA,37,125,NA,NA,NA
1660,0,1,0,1,12,30,0,6,0,0,340,427,NA,38,90,5.828945618,6.056784013,NA
1662,0,1,0,1,18,33,0,3,1,1,NA,664,841,37,110,NA,6.498282149,6.73459166
1665,0,1,0,1,13,34,0,5,0,1,481,520,700,29,130,6.17586727,6.253828812,6.551080335
1666,0,1,0,1,16,32,0,6,0,1,817,846,1346,51,108,6.705639095,6.74051936,7.20489251
1667,0,1,0,1,12,28,0,3,0,0,500,565,750,34,86,6.214608098,6.336825731,6.620073207
1669,0,1,0,1,12,25,0,9,1,1,543,462,NA,30,101,6.29710932,6.135564891,NA
1671,0,1,0,1,16,26,0,9,0,1,447,NA,1154,37,125,6.102558595,NA,7.050989447
1675,0,1,0,1,15,25,0,9,0,0,217,500,944,24,94,5.379897354,6.214608098,6.850126166
1677,0,1,0,1,8,26,0,8,0,1,275,313,343,18,NA,5.616771098,5.746203191,5.837730447
1678,0,1,0,1,15,24,0,8,1,1,352,571,886,22,109,5.863631176,6.34738921,6.786716951
1679,0,1,0,1,13,27,0,1,0,1,NA,418,NA,36,NA,NA,6.035481433,NA
1680,0,1,0,1,14,26,0,1,0,0,NA,533,709,38,129,NA,6.278521424,6.563855527
1681,0,1,0,1,12,29,0,8,0,0,721,647,800,31,98,6.580639137,6.472346295,6.684611728
1682,0,1,0,1,12,27,0,8,0,0,1008,1088,1288,36,NA,6.915723449,6.992096427,7.160845907
1684,0,1,0,1,17,29,0,6,0,1,654,865,1058,36,114,6.483107351,6.762729507,6.964135612
1685,0,1,0,1,16,26,0,4,0,1,803,938,1250,27,125,6.688354714,6.843749949,7.13089883
1686,0,1,0,1,12,27,0,6,0,1,570,640,820,28,100,6.345636361,6.461468176,6.70930434
1687,0,1,0,1,12,24,0,6,0,1,NA,520,NA,20,NA,NA,6.253828812,NA
1688,0,1,0,1,16,25,0,3,0,1,600,889,1106,29,104,6.396929655,6.790097236,7.008505182
1691,0,1,1,0,12,24,0,9,0,1,645,827,NA,35,NA,6.469250317,6.717804695,NA
1692,0,1,1,0,13,26,0,5,0,1,450,436,442,35,112,6.109247583,6.077642243,6.091309882
1693,0,1,1,0,14,26,0,8,0,1,NA,338,475,33,98,NA,5.823045895,6.163314804
1694,0,1,1,0,13,26,0,9,0,1,445,850,721,27,100,6.098074282,6.745236349,6.580639137
1696,0,1,1,0,15,29,0,5,0,0,590,647,762,37,104,6.380122537,6.472346295,6.635946556
1697,0,1,1,0,14,25,0,6,0,1,721,2404,NA,35,97,6.580639137,7.784889296,NA
1698,0,1,0,1,12,32,0,8,0,1,693,866,962,33,120,6.541029999,6.763884909,6.869014451
1699,0,1,0,1,13,26,0,8,0,1,529,577,721,38,134,6.270988432,6.357842267,6.580639137
1700,0,1,0,1,9,30,0,8,0,1,470,689,800,28,92,6.152732695,6.535241271,6.684611728
1701,0,1,0,1,16,26,0,1,0,1,481,659,658,34,129,6.17586727,6.490723535,6.489204931
1702,0,1,0,1,16,25,0,1,0,1,462,300,663,31,122,6.135564891,5.703782475,6.49677499
1703,0,1,0,1,17,33,0,8,0,1,554,664,913,45,NA,6.317164687,6.498282149,6.816735881
1704,0,1,0,1,14,32,0,3,0,1,865,866,1270,42,118,6.762729507,6.763884909,7.146772179
1705,0,1,0,1,16,30,0,4,0,0,713,970,1299,42,101,6.56948142,6.877296071,7.169350017
1706,0,1,0,1,12,24,0,4,0,0,740,930,1313,37,107,6.606650186,6.835184586,7.180069874
1707,0,1,0,1,14,28,0,9,0,1,817,NA,NA,NA,92,6.705639095,NA,NA
1708,0,1,0,1,12,34,0,6,0,1,677,864,824,37,92,6.517671273,6.761572769,6.71417053
1710,0,1,0,1,16,29,0,3,0,1,797,846,1042,43,121,6.680854679,6.74051936,6.948897222
1711,0,1,0,1,13,24,0,1,0,1,769,839,1125,27,102,6.64509097,6.732210706,7.025538315
1712,0,1,0,1,12,26,0,5,0,1,NA,NA,NA,30,NA,NA,NA,NA
1713,0,1,0,1,16,25,0,2,0,1,462,721,1442,33,118,6.135564891,6.580639137,7.273786318
1714,0,1,0,1,14,24,0,3,0,1,519,601,1067,28,NA,6.251903883,6.398594935,6.972606251
1715,0,1,0,1,12,25,0,5,0,0,393,581,677,38,100,5.973809612,6.364750757,6.517671273
1716,0,1,0,1,13,32,0,8,0,1,800,NA,960,37,92,6.684611728,NA,6.866933284
1717,1,0,0,0,17,27,0,2,0,1,673,1202,1400,38,108,6.51174533,7.091742115,7.244227516
1718,1,0,0,0,16,33,0,9,0,0,481,654,804,41,121,6.17586727,6.483107351,6.689599269
1719,1,0,0,0,12,32,0,6,0,0,911,897,1038,42,119,6.814542897,6.799055862,6.945051064
1720,1,0,0,0,12,25,0,8,0,0,481,600,500,33,NA,6.17586727,6.396929655,6.214608098
1721,1,0,0,0,11,33,0,8,0,0,500,500,NA,32,NA,6.214608098,6.214608098,NA
1724,1,0,0,0,16,24,0,3,0,0,385,399,600,39,106,5.953243334,5.988961417,6.396929655
1725,1,0,0,0,12,24,0,5,0,1,436,NA,NA,24,98,6.077642243,NA,NA
1727,1,0,0,0,12,25,0,8,0,0,NA,NA,NA,26,66,NA,NA,NA
1728,1,0,0,0,8,32,0,8,0,0,96,78,27,NA,NA,4.564348191,4.356708827,3.295836866
1729,1,0,0,0,12,25,0,8,0,0,526,567,668,29,109,6.265301213,6.340359304,6.504288174
1730,1,0,0,0,14,29,0,5,0,0,913,1058,1442,37,NA,6.816735881,6.964135612,7.273786318
1731,1,0,0,0,16,25,0,2,0,0,542,625,825,28,120,6.295266001,6.43775165,6.715383386
1732,1,0,0,0,13,28,0,6,0,0,769,948,1283,36,127,6.64509097,6.854354502,7.156956365
1735,1,0,0,0,12,24,0,8,0,0,226,300,NA,26,NA,5.420534999,5.703782475,NA
1736,1,0,0,0,18,27,0,3,0,0,711,800,NA,24,101,6.56667243,6.684611728,NA
1740,0,0,0,0,18,34,0,8,0,0,346,532,615,43,108,5.846438775,6.276643489,6.421622268
1741,0,0,0,0,12,32,0,8,0,0,787,995,1100,41,91,6.668228248,6.902742737,7.003065459
1742,0,0,0,0,14,26,0,6,0,1,455,6923,1000,38,118,6.120297419,8.842604481,6.907755279
1743,0,0,0,0,16,24,0,6,0,1,460,709,962,25,110,6.131226489,6.563855527,6.869014451
1744,0,0,0,0,13,26,0,4,0,0,277,381,523,37,119,5.624017506,5.942799375,6.259581464
1745,0,0,0,0,17,34,0,6,0,1,808,940,962,43,103,6.694562059,6.845879875,6.869014451
1746,0,0,0,0,14,27,0,2,0,0,624,817,1111,33,103,6.436150368,6.705639095,7.01301579
1747,0,0,0,0,12,26,0,6,0,1,697,831,1154,40,104,6.546785411,6.722629795,7.050989447
1748,0,0,0,0,14,26,0,6,0,0,378,375,NA,32,108,5.934894196,5.926926026,NA
1750,0,0,0,0,12,24,0,6,0,0,473,700,685,33,118,6.159095388,6.551080335,6.529418838
1751,0,0,0,0,12,24,0,6,0,0,425,595,6825,21,98,6.052089169,6.388561406,8.82834762
